player_name,batting_matches,innings_batted,runs,balls_faced,dismissals,boundaries,powerplay_runs,powerplay_balls_x,middle_runs,middle_balls,death_runs,death_balls_x,thirty_plus_innings,fifty_plus_innings,batting_std_dev,batting_average,strike_rate,boundary_percent,powerplay_strike_rate,middle_overs_strike_rate,death_overs_strike_rate,batting_consistency_raw,recent_batting_form_raw,bowling_matches,balls_bowled,runs_conceded,wickets,dot_balls,powerplay_runs_conceded,powerplay_balls_y,death_runs_conceded,death_balls_y,maiden_overs,bowling_std_dev,overs_bowled,bowling_average,economy,dot_ball_percent,death_overs_economy,powerplay_economy,wickets_per_match,bowling_consistency_raw,recent_bowling_form_raw,catches,stumpings,run_outs,matches_played,balls_per_match,overs_per_match,role,fielding_impact_raw,recent_form_raw,consistency_raw
Noor Ahmad,11.0,11.0,20.0,35.0,8.0,2.0,0.0,0.0,1.0,3.0,19.0,32.0,0.0,0.0,2.088931871468374,2.5,57.142857142857146,5.714285714285714,0.0,33.333333333333336,59.375,0.0,5.2875,37.0,792.0,1067.0,48.0,273.0,77.0,54.0,171.0,127.0,0.0,2.8823280190441607,132.0,22.229166666666668,8.083333333333334,34.46969696969697,8.078740157480315,8.555555555555555,1.2972972972972974,37.43243243243243,37.34027777777777,8.0,0.0,1.0,37.0,3.1818181818181817,3.5675675675675675,bowler,74.0,42.62777777777777,37.43243243243243
KK Ahmed,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,50.0,0.0,1.0,37.0,778.0,1227.0,41.0,332.0,735.0,516.0,378.0,184.0,0.0,3.485590452255679,129.66666666666666,29.926829268292682,9.462724935732648,42.673521850899746,12.326086956521738,8.546511627906977,1.1081081081081081,27.7027027027027,19.5864898989899,4.0,0.0,2.0,37.0,2.0,3.5045045045045042,bowler,52.0,20.5864898989899,27.7027027027027
KL Rahul,36.0,36.0,1340.0,987.0,31.0,170.0,596.0,452.0,603.0,437.0,141.0,98.0,18.0,10.0,27.71395843367548,43.225806451612904,135.76494427558256,17.223910840932117,131.858407079646,137.9862700228833,143.87755102040816,43.333333333333336,51.942994505494504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,36.0,27.416666666666668,0.0,wicketkeeper,230.0,51.942994505494504,43.333333333333336
RK Singh,36.0,36.0,848.0,564.0,24.0,111.0,27.0,20.0,346.0,298.0,475.0,246.0,10.0,4.0,17.158828538842528,35.333333333333336,150.354609929078,19.680851063829788,135.0,116.10738255033557,193.08943089430895,22.77777777777778,31.709642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,36.0,15.666666666666666,0.0,batter,202.0,31.709642857142857,22.77777777777778
MS Dhoni,36.0,36.0,461.0,275.0,15.0,64.0,0.0,0.0,20.0,30.0,441.0,245.0,4.0,0.0,11.320826432337487,30.733333333333334,167.63636363636363,23.272727272727273,0.0,66.66666666666667,180.0,7.777777777777778,20.46818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,6.0,36.0,7.638888888888889,0.0,wicketkeeper,340.0,20.46818181818182,7.777777777777778
R Ashwin,21.0,21.0,186.0,155.0,15.0,21.0,20.0,17.0,126.0,112.0,40.0,26.0,1.0,0.0,9.70714022915974,12.4,120.0,13.548387096774194,117.6470588235294,112.5,153.84615384615384,3.333333333333333,11.465789473684211,36.0,810.0,1118.0,30.0,229.0,318.0,198.0,137.0,78.0,0.0,1.9036421973470443,135.0,37.266666666666666,8.281481481481482,28.271604938271604,10.538461538461538,9.636363636363637,0.8333333333333334,23.455555555555556,19.81597222222222,8.0,0.0,0.0,36.0,7.380952380952381,3.75,bowler,64.0,31.281761695906432,26.788888888888888
B Sai Sudharsan,35.0,35.0,1648.0,1115.0,30.0,219.0,646.0,468.0,802.0,551.0,200.0,96.0,27.0,13.0,27.152479497407654,54.93333333333333,147.80269058295963,19.641255605381165,138.03418803418805,145.5535390199637,208.33333333333334,65.14285714285714,66.18799597618805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,35.0,31.857142857142858,0.0,batter,82.0,66.18799597618805,65.14285714285714
R Parag,35.0,35.0,1048.0,688.0,30.0,137.0,138.0,87.0,661.0,457.0,249.0,144.0,15.0,5.0,24.1611536259719,34.93333333333333,152.32558139534885,19.912790697674417,158.6206896551724,144.63894967177242,172.91666666666666,34.285714285714285,44.0625,11.0,138.0,197.0,3.0,34.0,6.0,6.0,13.0,6.0,0.0,2.718599424020175,23.0,65.66666666666667,8.565217391304348,24.63768115942029,13.0,6.0,0.2727272727272727,6.8181818181818175,12.652777777777779,16.0,0.0,1.0,35.0,19.65714285714286,2.090909090909091,all_rounder,138.0,56.71527777777778,41.103896103896105
AM Rahane,35.0,35.0,958.0,649.0,33.0,127.0,508.0,301.0,416.0,338.0,34.0,10.0,14.0,5.0,17.913330091247218,29.03030303030303,147.61171032357473,19.568567026194145,168.77076411960132,123.07692307692308,340.0,32.285714285714285,45.64147727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,35.0,18.542857142857144,0.0,batter,122.0,45.64147727272727,32.285714285714285
A Badoni,35.0,35.0,802.0,565.0,27.0,93.0,28.0,41.0,361.0,277.0,413.0,247.0,11.0,5.0,19.36244307107634,29.703703703703702,141.94690265486724,16.460176991150444,68.29268292682927,130.32490974729242,167.20647773279353,26.285714285714285,47.122408125929795,5.0,23.0,38.0,2.0,5.0,0.0,1.0,19.0,16.0,0.0,7.648529270389178,3.8333333333333335,19.0,9.91304347826087,21.73913043478261,7.125,0.0,0.4,10.0,27.5,9.0,0.0,0.0,35.0,16.142857142857142,0.7666666666666667,batter,72.0,74.6224081259298,36.285714285714285
Dhruv Jurel,35.0,35.0,680.0,442.0,22.0,89.0,23.0,13.0,247.0,200.0,410.0,229.0,11.0,4.0,19.156147399549766,30.90909090909091,153.84615384615384,20.13574660633484,176.92307692307693,123.5,179.03930131004367,25.428571428571427,36.94715782526194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,35.0,12.628571428571428,0.0,batter,162.0,36.94715782526194,25.428571428571427
TH David,35.0,35.0,659.0,399.0,19.0,86.0,0.0,0.0,131.0,110.0,528.0,289.0,10.0,1.0,15.168631940883241,34.68421052631579,165.16290726817041,21.55388471177945,0.0,119.0909090909091,182.69896193771626,20.857142857142858,36.489423076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,35.0,11.4,0.0,batter,224.0,36.489423076923075,20.857142857142858
SO Hetmyer,35.0,35.0,657.0,434.0,24.0,80.0,13.0,10.0,213.0,164.0,431.0,260.0,8.0,2.0,15.200785030590312,27.375,151.38248847926266,18.433179723502302,130.0,129.8780487804878,165.76923076923077,17.714285714285715,20.509964763497372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,35.0,12.4,0.0,batter,244.0,20.509964763497372,17.714285714285715
RD Gaikwad,34.0,34.0,1295.0,894.0,29.0,170.0,674.0,464.0,521.0,370.0,100.0,60.0,20.0,11.0,29.966008669479532,44.6551724137931,144.85458612975393,19.01565995525727,145.25862068965517,140.8108108108108,166.66666666666666,50.88235294117648,26.95812937062937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,34.0,26.294117647058822,0.0,batter,200.0,26.95812937062937,50.88235294117648
PD Salt,34.0,34.0,1056.0,601.0,31.0,178.0,722.0,413.0,299.0,169.0,35.0,19.0,16.0,10.0,27.12813721723269,34.064516129032256,175.7071547420965,29.617304492512478,174.818401937046,176.92307692307693,184.21052631578948,41.76470588235294,48.072991427432214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,34.0,17.676470588235293,0.0,batter,268.0,48.072991427432214,41.76470588235294
VR Iyer,34.0,34.0,916.0,612.0,29.0,126.0,257.0,170.0,518.0,356.0,141.0,86.0,13.0,8.0,26.33345743331393,31.586206896551722,149.67320261437908,20.58823529411765,151.1764705882353,145.5056179775281,163.95348837209303,33.8235294117647,35.359051724137935,1.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,34.0,18.0,1.0,batter,98.0,35.359051724137935,33.8235294117647
Yash Dayal,3.0,3.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.5275252316519468,2.0,50.0,0.0,0.0,0.0,57.142857142857146,0.0,1.3333333333333333,34.0,679.0,1094.0,30.0,231.0,548.0,348.0,335.0,174.0,0.0,2.982008415628388,113.16666666666667,36.46666666666667,9.667157584683357,34.02061855670103,11.551724137931034,9.448275862068966,0.8823529411764706,22.058823529411764,18.92013888888889,7.0,0.0,1.0,34.0,2.6666666666666665,3.3284313725490198,bowler,66.0,20.25347222222222,22.058823529411764
AD Russell,33.0,33.0,616.0,378.0,25.0,97.0,0.0,0.0,239.0,182.0,377.0,196.0,8.0,2.0,17.025104013387605,24.64,162.96296296296296,25.66137566137566,0.0,131.3186813186813,192.3469387755102,18.78787878787879,32.8162012987013,32.0,376.0,684.0,34.0,119.0,84.0,42.0,262.0,149.0,0.0,3.5859091319121617,62.666666666666664,20.11764705882353,10.914893617021276,31.648936170212767,10.550335570469798,12.0,1.0625,26.5625,16.00173611111111,13.0,0.0,2.0,33.0,11.454545454545455,1.9583333333333333,batter,124.0,48.817937409812416,45.35037878787879
MM Sharma,5.0,5.0,3.0,19.0,3.0,0.0,0.0,0.0,2.0,14.0,1.0,5.0,0.0,0.0,0.8944271909999159,1.0,15.789473684210526,0.0,0.0,14.285714285714286,20.0,0.0,0.6,33.0,649.0,1043.0,42.0,170.0,104.0,60.0,506.0,289.0,0.0,3.9312070283723815,108.16666666666667,24.833333333333332,9.642526964560863,26.194144838212633,10.505190311418685,10.4,1.2727272727272727,31.818181818181817,8.833333333333332,9.0,0.0,3.0,33.0,3.8,3.277777777777778,bowler,102.0,9.433333333333332,31.818181818181817
SM Curran,30.0,30.0,660.0,506.0,25.0,78.0,79.0,78.0,336.0,291.0,245.0,137.0,5.0,4.0,21.53585622742397,26.4,130.43478260869566,15.41501976284585,101.28205128205128,115.4639175257732,178.83211678832117,15.666666666666666,33.10133303061754,32.0,605.0,1038.0,27.0,177.0,358.0,246.0,346.0,179.0,0.0,2.817994969793474,100.83333333333333,38.44444444444444,10.294214876033058,29.25619834710744,11.597765363128492,8.731707317073171,0.84375,21.09375,13.73263888888889,15.0,0.0,1.0,32.0,16.866666666666667,3.1510416666666665,all_rounder,130.0,46.833971919506425,36.760416666666664
DA Miller,32.0,32.0,622.0,437.0,19.0,76.0,11.0,16.0,273.0,201.0,338.0,220.0,8.0,1.0,15.103807466993215,32.73684210526316,142.3340961098398,17.391304347826086,68.75,135.82089552238807,153.63636363636363,18.4375,19.083035714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,32.0,13.65625,0.0,batter,188.0,19.083035714285714,18.4375
Abdul Samad,32.0,32.0,515.0,329.0,21.0,69.0,0.0,0.0,168.0,133.0,347.0,196.0,5.0,0.0,12.521876018882235,24.523809523809526,156.53495440729483,20.972644376899694,0.0,126.3157894736842,177.0408163265306,10.9375,22.334659090909092,1.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.3333333333333333,6.0,18.0,50.0,18.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,32.0,10.28125,0.3333333333333333,batter,136.0,27.334659090909092,10.9375
DL Chahar,5.0,5.0,38.0,27.0,1.0,5.0,0.0,0.0,0.0,0.0,38.0,27.0,0.0,0.0,11.844830095868831,38.0,140.74074074074073,18.51851851851852,0.0,0.0,140.74074074074073,0.0,11.5,32.0,591.0,875.0,29.0,246.0,682.0,482.0,102.0,43.0,0.0,2.493094416249498,98.5,30.17241379310345,8.883248730964468,41.6243654822335,14.232558139534884,8.489626556016598,0.90625,22.65625,23.909722222222225,3.0,0.0,1.0,32.0,5.4,3.078125,bowler,34.0,35.40972222222223,22.65625
Mukesh Kumar,5.0,5.0,10.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,2.5495097567963922,10.0,55.55555555555556,0.0,0.0,0.0,55.55555555555556,0.0,2.0,32.0,636.0,1102.0,36.0,209.0,393.0,264.0,504.0,240.0,0.0,3.073920858430782,106.0,30.61111111111111,10.39622641509434,32.861635220125784,12.6,8.931818181818182,1.125,28.125,23.774305555555557,5.0,0.0,4.0,32.0,3.6,3.3125,bowler,80.0,25.774305555555557,28.125
Sandeep Sharma,3.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,3.055050463303893,8.0,72.72727272727273,0.0,0.0,0.0,80.0,0.0,2.6666666666666665,32.0,727.0,1081.0,32.0,218.0,402.0,316.0,482.0,273.0,0.0,2.523528355059375,121.16666666666667,33.78125,8.92159559834938,29.98624484181568,10.593406593406593,7.632911392405063,1.0,25.0,22.34375,7.0,0.0,4.0,32.0,3.6666666666666665,3.7864583333333335,bowler,96.0,25.010416666666668,25.0
SS Iyer,31.0,31.0,955.0,584.0,21.0,130.0,117.0,95.0,545.0,354.0,293.0,135.0,14.0,8.0,27.34278619653175,45.476190476190474,163.52739726027397,22.26027397260274,123.15789473684211,153.954802259887,217.03703703703704,39.35483870967742,54.00171269727403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,31.0,18.838709677419356,0.0,batter,146.0,54.00171269727403,39.35483870967742
N Wadhera,31.0,31.0,719.0,503.0,26.0,99.0,53.0,46.0,533.0,381.0,133.0,76.0,10.0,4.0,21.25781323786419,27.653846153846153,142.9423459244533,19.681908548707753,115.21739130434783,139.89501312335958,175.0,26.451612903225804,31.743394687791238,2.0,17.0,22.0,0.0,3.0,0.0,0.0,9.0,5.0,0.0,3.040559159102155,2.8333333333333335,22.0,7.764705882352941,17.647058823529413,10.8,0.0,0.0,8.823529411764707,6.333333333333334,12.0,0.0,1.0,31.0,16.225806451612904,1.4166666666666667,batter,106.0,38.07672802112457,35.27514231499051
Harpreet Brar,17.0,17.0,138.0,108.0,9.0,18.0,0.0,0.0,23.0,31.0,115.0,77.0,0.0,0.0,8.373189005250453,15.333333333333334,127.77777777777777,16.666666666666668,0.0,74.19354838709677,149.35064935064935,0.0,20.717307692307692,31.0,523.0,711.0,26.0,166.0,161.0,96.0,88.0,49.0,0.0,3.269142343887492,87.16666666666667,27.346153846153847,8.15678776290631,31.739961759082217,10.775510204081632,10.0625,0.8387096774193549,25.08628878060815,30.84375,9.0,0.0,0.0,31.0,6.352941176470588,2.8118279569892475,bowler,72.0,51.56105769230769,25.08628878060815
M Shahrukh Khan,30.0,30.0,462.0,269.0,18.0,64.0,8.0,9.0,199.0,120.0,255.0,140.0,5.0,2.0,15.535498837756421,25.666666666666668,171.7472118959108,23.79182156133829,88.88888888888889,165.83333333333334,182.14285714285714,13.666666666666666,33.00098522167488,3.0,18.0,28.0,1.0,4.0,0.0,0.0,7.0,6.0,0.0,3.214550253664318,3.0,28.0,9.333333333333334,22.22222222222222,7.0,0.0,0.3333333333333333,8.333333333333332,10.222222222222223,18.0,0.0,1.0,30.0,8.966666666666667,1.0,batter,154.0,43.2232074438971,22.0
R Tewatia,30.0,30.0,374.0,245.0,17.0,52.0,0.0,0.0,61.0,66.0,313.0,179.0,3.0,0.0,10.371490543405708,22.0,152.6530612244898,21.224489795918366,0.0,92.42424242424242,174.86033519553072,7.0,21.253977272727273,2.0,13.0,15.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,1.4142135623730951,2.1666666666666665,15.0,6.923076923076923,53.84615384615385,6.0,0.0,0.0,18.92307692307692,11.476190476190476,18.0,0.0,0.0,30.0,8.166666666666666,1.0833333333333333,batter,144.0,32.73016774891775,25.92307692307692
PJ Cummins,19.0,19.0,233.0,153.0,9.0,30.0,0.0,0.0,59.0,45.0,174.0,108.0,3.0,0.0,11.718182003778752,25.88888888888889,152.28758169934642,19.607843137254903,0.0,131.11111111111111,161.11111111111111,11.052631578947368,30.337500000000002,30.0,664.0,1016.0,34.0,234.0,408.0,264.0,330.0,184.0,0.0,2.6240205578447213,110.66666666666667,29.88235294117647,9.180722891566266,35.24096385542169,10.76086956521739,9.272727272727273,1.1333333333333333,28.333333333333332,37.50694444444444,12.0,0.0,1.0,30.0,8.052631578947368,3.688888888888889,all_rounder,106.0,67.84444444444445,39.3859649122807
Harshit Rana,8.0,8.0,57.0,54.0,5.0,8.0,0.0,0.0,27.0,21.0,30.0,33.0,1.0,0.0,11.344444833107902,11.4,105.55555555555556,14.814814814814815,0.0,128.57142857142858,90.9090909090909,8.75,9.567857142857143,30.0,619.0,978.0,39.0,236.0,445.0,282.0,254.0,157.0,0.0,2.7537005665971557,103.16666666666667,25.076923076923077,9.479806138933764,38.12600969305331,9.707006369426752,9.46808510638298,1.3,32.5,29.40625,11.0,0.0,0.0,30.0,6.75,3.438888888888889,bowler,88.0,38.97410714285714,41.25
M Pathirana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,661.0,964.0,45.0,220.0,0.0,0.0,587.0,385.0,0.0,2.9770085483200877,110.16666666666667,21.42222222222222,8.750378214826021,33.28290468986384,9.148051948051949,0.0,1.5,37.5,21.142628205128204,8.0,0.0,0.0,30.0,0.0,3.6722222222222225,bowler,64.0,21.142628205128204,37.5
C Green,28.0,28.0,707.0,460.0,17.0,94.0,196.0,120.0,307.0,237.0,204.0,103.0,12.0,3.0,24.067228371407488,41.588235294117645,153.69565217391303,20.434782608695652,163.33333333333334,129.53586497890296,198.05825242718447,33.214285714285715,34.59310224089636,29.0,439.0,664.0,16.0,149.0,139.0,96.0,190.0,97.0,0.0,3.6637365098004584,73.16666666666667,41.5,9.075170842824601,33.94077448747153,11.75257731958763,8.6875,0.5517241379310345,13.793103448275861,26.805555555555557,10.0,0.0,3.0,29.0,16.428571428571427,2.5229885057471266,all_rounder,110.0,61.398657796451914,47.00738916256158
Abishek Porel,29.0,29.0,661.0,441.0,26.0,92.0,316.0,208.0,287.0,200.0,58.0,33.0,12.0,3.0,18.885707578455094,25.423076923076923,149.88662131519274,20.861678004535147,151.92307692307693,143.5,175.75757575757575,32.06896551724138,37.37213403594983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,29.0,15.206896551724139,0.0,batter,102.0,37.37213403594983,32.06896551724138
GJ Maxwell,29.0,29.0,500.0,310.0,27.0,74.0,83.0,49.0,325.0,216.0,92.0,45.0,6.0,5.0,24.72080554110212,18.51851851851852,161.29032258064515,23.870967741935484,169.3877551020408,150.46296296296296,204.44444444444446,19.655172413793103,14.701785714285714,19.0,236.0,333.0,13.0,79.0,107.0,78.0,27.0,14.0,0.0,4.310213288979008,39.333333333333336,25.615384615384617,8.466101694915254,33.47457627118644,11.571428571428571,8.23076923076923,0.6842105263157895,17.512042818911684,26.26736111111111,12.0,0.0,0.0,29.0,10.689655172413794,2.0701754385964914,all_rounder,96.0,40.96914682539683,37.16721523270479
M Theekshana,4.0,4.0,10.0,27.0,2.0,0.0,0.0,0.0,2.0,9.0,8.0,18.0,0.0,0.0,1.7320508075688772,5.0,37.03703703703704,0.0,0.0,22.22222222222222,44.44444444444444,0.0,2.5,29.0,666.0,946.0,24.0,195.0,325.0,222.0,194.0,114.0,0.0,2.0255787688112754,111.0,39.416666666666664,8.522522522522523,29.27927927927928,10.210526315789474,8.783783783783784,0.8275862068965517,20.689655172413794,23.979166666666668,4.0,0.0,2.0,29.0,6.75,3.8275862068965516,bowler,52.0,26.479166666666668,20.689655172413794
T Stubbs,28.0,28.0,709.0,429.0,14.0,89.0,18.0,11.0,254.0,220.0,437.0,198.0,12.0,3.0,19.66017514602774,50.642857142857146,165.26806526806527,20.745920745920746,163.63636363636363,115.45454545454545,220.7070707070707,33.214285714285715,34.051127819548874,5.0,36.0,69.0,4.0,12.0,0.0,0.0,5.0,6.0,0.0,9.289779329994873,6.0,17.25,11.5,33.333333333333336,5.0,0.0,0.8,20.0,23.9,17.0,1.0,1.0,28.0,15.321428571428571,1.2,batter,158.0,57.95112781954887,53.214285714285715
Shashank Singh,28.0,28.0,704.0,443.0,14.0,90.0,34.0,25.0,293.0,231.0,377.0,187.0,11.0,5.0,21.789760227998165,50.285714285714285,158.91647855530474,20.31602708803612,136.0,126.83982683982684,201.6042780748663,32.85714285714286,40.2125,2.0,18.0,32.0,1.0,4.0,0.0,0.0,16.0,6.0,0.0,6.010407640085654,3.0,32.0,10.666666666666666,22.22222222222222,16.0,0.0,0.5,12.5,20.083333333333332,14.0,0.0,1.0,28.0,15.821428571428571,1.5,batter,122.0,60.295833333333334,45.35714285714286
D Padikkal,28.0,28.0,546.0,417.0,26.0,76.0,198.0,153.0,276.0,222.0,72.0,42.0,7.0,4.0,18.719172188091207,21.0,130.93525179856115,18.225419664268586,129.41176470588235,124.32432432432432,171.42857142857142,21.785714285714285,36.648971861471864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,28.0,14.892857142857142,0.0,batter,82.0,36.648971861471864,21.785714285714285
SN Thakur,17.0,17.0,152.0,99.0,12.0,23.0,0.0,4.0,61.0,27.0,91.0,68.0,1.0,1.0,16.009647826526724,12.666666666666666,153.53535353535352,23.232323232323232,0.0,225.92592592592592,133.8235294117647,5.88235294117647,16.677272727272726,28.0,520.0,904.0,25.0,137.0,333.0,178.0,337.0,185.0,0.0,3.240321116430753,86.66666666666667,36.16,10.430769230769231,26.346153846153847,10.92972972972973,11.224719101123595,0.8928571428571429,22.321428571428573,18.336805555555557,12.0,0.0,0.0,28.0,5.823529411764706,3.0952380952380953,bowler,96.0,35.01407828282828,28.203781512605044
T Natarajan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,603.0,928.0,30.0,185.0,265.0,180.0,422.0,254.0,0.0,2.9127005070110132,100.5,30.933333333333334,9.233830845771145,30.679933665008292,9.968503937007874,8.833333333333334,1.0714285714285714,26.785714285714285,21.5734126984127,5.0,0.0,2.0,28.0,0.0,3.5892857142857144,bowler,60.0,21.5734126984127,26.785714285714285
TM Head,27.0,27.0,941.0,526.0,26.0,161.0,663.0,353.0,278.0,173.0,0.0,0.0,12.0,8.0,31.181483291929847,36.19230769230769,178.89733840304183,30.60836501901141,187.81869688385268,160.6936416184971,0.0,40.0,41.77601351351351,1.0,10.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,32.0,19.2,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,27.0,19.48148148148148,1.6666666666666667,batter,24.0,43.77601351351351,40.0
RM Patidar,27.0,27.0,707.0,440.0,25.0,93.0,99.0,73.0,535.0,318.0,73.0,49.0,10.0,7.0,19.50352440938469,28.28,160.6818181818182,21.136363636363637,135.6164383561644,168.23899371069183,148.9795918367347,33.7037037037037,19.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,27.0,16.296296296296298,0.0,batter,40.0,19.2125,33.7037037037037
N Rana,27.0,27.0,672.0,461.0,25.0,101.0,191.0,133.0,410.0,291.0,71.0,37.0,9.0,5.0,23.514861640007958,26.88,145.7700650759219,21.90889370932755,143.60902255639098,140.89347079037802,191.8918918918919,28.888888888888886,29.006493506493506,8.0,65.0,93.0,3.0,18.0,26.0,6.0,22.0,17.0,0.0,7.5416906734687625,10.833333333333334,31.0,8.584615384615384,27.692307692307693,7.764705882352941,26.0,0.375,9.375,16.25,5.0,0.0,0.0,27.0,17.074074074074073,1.3541666666666667,batter,40.0,45.256493506493506,38.263888888888886
PP Chawla,10.0,10.0,40.0,37.0,6.0,4.0,0.0,0.0,11.0,11.0,29.0,26.0,0.0,0.0,5.811865258054232,6.666666666666667,108.10810810810811,10.81081081081081,0.0,100.0,111.53846153846153,0.0,5.425,27.0,576.0,807.0,35.0,185.0,115.0,78.0,37.0,30.0,0.0,3.1196178723548287,96.0,23.057142857142857,8.40625,32.11805555555556,7.4,8.846153846153847,1.2962962962962963,33.532407407407405,31.07638888888889,2.0,0.0,0.0,27.0,3.7,3.5555555555555554,bowler,16.0,36.50138888888889,33.532407407407405
VG Arora,5.0,5.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.8366600265340756,2.0,36.36363636363637,0.0,0.0,0.0,100.0,0.0,3.6799999999999997,27.0,531.0,852.0,33.0,199.0,516.0,348.0,214.0,123.0,0.0,2.47960787370586,88.5,25.818181818181817,9.627118644067796,37.47645951035781,10.439024390243903,8.89655172413793,1.2222222222222223,30.555555555555557,28.51736111111111,8.0,0.0,2.0,27.0,2.2,3.2777777777777777,bowler,84.0,32.19736111111111,30.555555555555557
Suyash Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,558.0,814.0,18.0,178.0,22.0,18.0,127.0,72.0,0.0,2.7454637540989726,93.0,45.22222222222222,8.75268817204301,31.899641577060933,10.583333333333334,7.333333333333333,0.6666666666666666,16.666666666666664,21.041666666666668,2.0,0.0,1.0,27.0,0.0,3.4444444444444446,bowler,26.0,21.041666666666668,16.666666666666664
